Order ID;Order Date;On Truck Scan Date;Ship Mode
CA-2019-169957;26/9/2019;02/10/2019;Standard Processing
CA-2019-165820;26/9/2019;02/10/2019;Standard Processing
US-2019-109260;26/9/2019;02/10/2019;Standard Processing
US-2019-149790;26/9/2019;02/10/2019;Standard Processing
CA-2019-143406;26/9/2019;02/10/2019;Standard Processing
CA-2019-143406;26/9/2019;02/10/2019;Standard Processing
US-2019-134656;28/9/2019;04/10/2019;Express
CA-2019-134362;29/9/2019;04/10/2019;Express
CA-2019-108644;30/9/2019;04/10/2019;Express
CA-2019-118969;2/10/2019;04/10/2019;Express
CA-2019-121601;4/10/2019;04/10/2019;Express
US-2019-101497;29/9/2019;04/10/2019;Standard Processing
CA-2019-106621;29/9/2019;04/10/2019;Standard Processing
US-2019-110170;27/9/2019;04/10/2019;Standard Processing
CA-2019-163202;27/9/2019;04/10/2019;Standard Processing
CA-2019-140249;27/9/2019;04/10/2019;Standard Processing
US-2019-115952;6/10/2019;07/10/2019;Express
CA-2019-108616;29/9/2019;07/10/2019;Standard Processing
CA-2019-108616;29/9/2019;07/10/2019;Standard Processing
CA-2019-108616;29/9/2019;07/10/2019;Standard Processing
CA-2019-138037;29/9/2019;07/10/2019;Standard Processing
CA-2019-108056;29/9/2019;07/10/2019;Standard Processing
CA-2019-125794;29/9/2019;07/10/2019;Standard Processing
CA-2019-106243;30/9/2019;07/10/2019;Standard Processing
US-2019-157490;6/10/2019;09/10/2019;Express
US-2019-157490;6/10/2019;09/10/2019;Express
US-2019-157490;6/10/2019;09/10/2019;Express
US-2019-157490;6/10/2019;09/10/2019;Express
CA-2019-127649;7/10/2019;09/10/2019;Express
US-2019-162026;8/10/2019;09/10/2019;Express
CA-2019-116918;1/10/2019;09/10/2019;Standard Processing
CA-2019-116918;1/10/2019;09/10/2019;Standard Processing
CA-2019-140634;3/10/2019;09/10/2019;Standard Processing
CA-2019-139157;1/10/2019;09/10/2019;Standard Processing
CA-2019-134376;2/10/2019;09/10/2019;Standard Processing
CA-2019-144939;3/10/2019;09/10/2019;Standard Processing
CA-2019-103919;3/10/2019;09/10/2019;Standard Processing
CA-2019-101672;3/10/2019;09/10/2019;Standard Processing
CA-2019-101672;3/10/2019;09/10/2019;Standard Processing
CA-2019-101672;3/10/2019;09/10/2019;Standard Processing
CA-2019-101672;3/10/2019;09/10/2019;Standard Processing
US-2019-140158;4/10/2019;09/10/2019;Standard Processing
US-2019-140158;4/10/2019;09/10/2019;Standard Processing
US-2019-140158;4/10/2019;09/10/2019;Standard Processing
CA-2019-145709;4/10/2019;09/10/2019;Standard Processing
CA-2019-145709;4/10/2019;09/10/2019;Standard Processing
CA-2019-163216;7/10/2019;11/10/2019;Express
CA-2019-118689;2/10/2019;11/10/2019;Standard Processing
CA-2019-118689;2/10/2019;11/10/2019;Standard Processing
CA-2019-118689;2/10/2019;11/10/2019;Standard Processing
CA-2019-118689;2/10/2019;11/10/2019;Standard Processing
CA-2019-118689;2/10/2019;11/10/2019;Standard Processing
CA-2019-131296;4/10/2019;11/10/2019;Standard Processing
CA-2019-157707;10/10/2019;15/10/2019;Express
CA-2019-157707;10/10/2019;15/10/2019;Express
CA-2019-157707;10/10/2019;15/10/2019;Express
CA-2019-126627;10/10/2019;15/10/2019;Express
CA-2019-126627;10/10/2019;15/10/2019;Express
US-2019-128909;9/10/2019;15/10/2019;Standard Processing
US-2019-128909;9/10/2019;15/10/2019;Standard Processing
CA-2019-139808;7/10/2019;15/10/2019;Standard Processing
CA-2019-162614;7/10/2019;16/10/2019;Standard Processing
CA-2019-155033;7/10/2019;16/10/2019;Standard Processing
US-2019-126844;8/10/2019;16/10/2019;Standard Processing
CA-2019-149685;8/10/2019;16/10/2019;Standard Processing
CA-2019-135636;8/10/2019;16/10/2019;Standard Processing
CA-2019-116974;9/10/2019;16/10/2019;Standard Processing
CA-2019-114748;9/10/2019;16/10/2019;Standard Processing
CA-2019-114748;9/10/2019;16/10/2019;Standard Processing
US-2019-150357;10/10/2019;16/10/2019;Standard Processing
US-2019-150357;10/10/2019;16/10/2019;Standard Processing
CA-2019-113390;11/10/2019;16/10/2019;Standard Processing
CA-2019-113390;11/10/2019;16/10/2019;Standard Processing
CA-2019-141586;17/10/2019;21/10/2019;Express
CA-2019-152688;17/10/2019;21/10/2019;Express
CA-2019-152688;17/10/2019;21/10/2019;Express
CA-2019-155516;21/10/2019;21/10/2019;Express
CA-2019-155516;21/10/2019;21/10/2019;Express
CA-2019-155516;21/10/2019;21/10/2019;Express
CA-2019-155516;21/10/2019;21/10/2019;Express
US-2019-100839;13/10/2019;21/10/2019;Standard Processing
US-2019-100839;13/10/2019;21/10/2019;Standard Processing
US-2019-108098;14/10/2019;21/10/2019;Standard Processing
CA-2019-113607;14/10/2019;21/10/2019;Standard Processing
CA-2019-113607;14/10/2019;21/10/2019;Standard Processing
CA-2019-168921;20/10/2019;23/10/2019;Express
CA-2019-111493;21/10/2019;23/10/2019;Express
CA-2019-169887;22/10/2019;23/10/2019;Express
CA-2019-169887;22/10/2019;23/10/2019;Express
CA-2019-169887;22/10/2019;23/10/2019;Express
CA-2019-147256;17/10/2019;23/10/2019;Standard Processing
CA-2019-147256;17/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-145583;13/10/2019;23/10/2019;Standard Processing
CA-2019-154018;13/10/2019;23/10/2019;Standard Processing
CA-2019-154018;13/10/2019;23/10/2019;Standard Processing
CA-2019-154018;13/10/2019;23/10/2019;Standard Processing
CA-2019-154018;13/10/2019;23/10/2019;Standard Processing
CA-2019-154018;13/10/2019;23/10/2019;Standard Processing
CA-2019-101161;13/10/2019;23/10/2019;Standard Processing
CA-2019-101161;13/10/2019;23/10/2019;Standard Processing
CA-2019-101161;13/10/2019;23/10/2019;Standard Processing
CA-2019-101161;13/10/2019;23/10/2019;Standard Processing
CA-2019-101161;13/10/2019;23/10/2019;Standard Processing
CA-2019-156503;14/10/2019;23/10/2019;Standard Processing
CA-2019-156503;14/10/2019;23/10/2019;Standard Processing
CA-2019-156503;14/10/2019;23/10/2019;Standard Processing
CA-2019-156503;14/10/2019;23/10/2019;Standard Processing
CA-2019-156503;14/10/2019;23/10/2019;Standard Processing
CA-2019-156503;14/10/2019;23/10/2019;Standard Processing
CA-2019-125220;14/10/2019;23/10/2019;Standard Processing
CA-2019-125738;15/10/2019;23/10/2019;Standard Processing
CA-2019-125738;15/10/2019;23/10/2019;Standard Processing
CA-2019-125738;15/10/2019;23/10/2019;Standard Processing
CA-2019-125738;15/10/2019;23/10/2019;Standard Processing
CA-2019-124352;15/10/2019;23/10/2019;Standard Processing
CA-2019-124352;15/10/2019;23/10/2019;Standard Processing
CA-2019-124352;15/10/2019;23/10/2019;Standard Processing
CA-2019-124352;15/10/2019;23/10/2019;Standard Processing
CA-2019-124352;15/10/2019;23/10/2019;Standard Processing
CA-2019-124352;15/10/2019;23/10/2019;Standard Processing
CA-2019-142097;15/10/2019;23/10/2019;Standard Processing
CA-2019-142097;15/10/2019;23/10/2019;Standard Processing
CA-2019-142097;15/10/2019;23/10/2019;Standard Processing
CA-2019-132066;16/10/2019;23/10/2019;Standard Processing
CA-2019-163972;17/10/2019;23/10/2019;Standard Processing
US-2019-159856;18/10/2019;23/10/2019;Standard Processing
CA-2019-106341;20/10/2019;25/10/2019;Express
CA-2019-165148;22/10/2019;25/10/2019;Express
US-2019-116400;22/10/2019;25/10/2019;Express
CA-2019-166275;24/10/2019;25/10/2019;Express
CA-2019-169334;21/10/2019;25/10/2019;Standard Processing
CA-2019-153318;25/10/2019;28/10/2019;Express
CA-2019-144344;28/10/2019;28/10/2019;Express
CA-2019-144344;28/10/2019;28/10/2019;Express
CA-2019-144344;28/10/2019;28/10/2019;Express
CA-2019-144344;28/10/2019;28/10/2019;Express
CA-2019-120369;28/10/2019;28/10/2019;Express
CA-2019-133697;20/10/2019;28/10/2019;Standard Processing
CA-2019-133697;20/10/2019;28/10/2019;Standard Processing
CA-2019-133697;20/10/2019;28/10/2019;Standard Processing
CA-2019-144729;21/10/2019;28/10/2019;Standard Processing
CA-2019-166373;21/10/2019;28/10/2019;Standard Processing
CA-2019-134775;28/10/2019;30/10/2019;Express
CA-2019-134775;28/10/2019;30/10/2019;Express
CA-2019-138478;21/10/2019;30/10/2019;Standard Processing
CA-2019-138478;21/10/2019;30/10/2019;Standard Processing
CA-2019-138478;21/10/2019;30/10/2019;Standard Processing
CA-2019-121748;24/10/2019;30/10/2019;Standard Processing
CA-2019-121748;24/10/2019;30/10/2019;Standard Processing
CA-2019-160220;20/10/2019;30/10/2019;Standard Processing
CA-2019-160220;20/10/2019;30/10/2019;Standard Processing
CA-2019-160220;20/10/2019;30/10/2019;Standard Processing
CA-2019-105753;20/10/2019;30/10/2019;Standard Processing
CA-2019-139549;20/10/2019;30/10/2019;Standard Processing
CA-2019-112340;21/10/2019;30/10/2019;Standard Processing
CA-2019-151169;21/10/2019;30/10/2019;Standard Processing
CA-2019-133669;21/10/2019;30/10/2019;Standard Processing
CA-2019-125080;21/10/2019;30/10/2019;Standard Processing
CA-2019-161746;21/10/2019;30/10/2019;Standard Processing
CA-2019-161746;21/10/2019;30/10/2019;Standard Processing
CA-2019-161746;21/10/2019;30/10/2019;Standard Processing
CA-2019-161746;21/10/2019;30/10/2019;Standard Processing
CA-2019-136322;21/10/2019;30/10/2019;Standard Processing
CA-2019-136322;21/10/2019;30/10/2019;Standard Processing
CA-2019-132661;23/10/2019;30/10/2019;Standard Processing
CA-2019-165484;23/10/2019;30/10/2019;Standard Processing
CA-2019-165484;23/10/2019;30/10/2019;Standard Processing
CA-2019-151323;23/10/2019;30/10/2019;Standard Processing
CA-2019-158925;24/10/2019;30/10/2019;Standard Processing
CA-2019-118311;24/10/2019;30/10/2019;Standard Processing
CA-2019-146682;29/10/2019;01/11/2019;Express
CA-2019-121020;24/10/2019;01/11/2019;Standard Processing
CA-2019-100671;1/11/2019;04/11/2019;Express
CA-2019-143308;4/11/2019;04/11/2019;Express
CA-2019-146766;4/11/2019;04/11/2019;Express
CA-2019-125815;28/10/2019;04/11/2019;Standard Processing
US-2019-131912;29/10/2019;04/11/2019;Standard Processing
US-2019-117387;27/10/2019;04/11/2019;Standard Processing
CA-2019-116596;27/10/2019;04/11/2019;Standard Processing
CA-2019-116596;27/10/2019;04/11/2019;Standard Processing
CA-2019-116596;27/10/2019;04/11/2019;Standard Processing
CA-2019-116596;27/10/2019;04/11/2019;Standard Processing
CA-2019-130162;28/10/2019;04/11/2019;Standard Processing
CA-2019-130162;28/10/2019;04/11/2019;Standard Processing
CA-2019-159023;3/11/2019;06/11/2019;Express
CA-2019-159023;3/11/2019;06/11/2019;Express
CA-2019-166443;4/11/2019;06/11/2019;Express
CA-2019-143441;5/11/2019;06/11/2019;Express
CA-2019-120873;27/10/2019;06/11/2019;Standard Processing
US-2019-142251;31/10/2019;06/11/2019;Standard Processing
CA-2019-152632;27/10/2019;06/11/2019;Standard Processing
CA-2019-156811;27/10/2019;06/11/2019;Standard Processing
CA-2019-156811;27/10/2019;06/11/2019;Standard Processing
CA-2019-142545;28/10/2019;06/11/2019;Standard Processing
CA-2019-142545;28/10/2019;06/11/2019;Standard Processing
CA-2019-142545;28/10/2019;06/11/2019;Standard Processing
CA-2019-142545;28/10/2019;06/11/2019;Standard Processing
CA-2019-142545;28/10/2019;06/11/2019;Standard Processing
US-2019-144393;28/10/2019;06/11/2019;Standard Processing
CA-2019-140641;28/10/2019;06/11/2019;Standard Processing
CA-2019-112389;29/10/2019;06/11/2019;Standard Processing
CA-2019-112389;29/10/2019;06/11/2019;Standard Processing
CA-2019-167290;30/10/2019;06/11/2019;Standard Processing
CA-2019-153836;30/10/2019;06/11/2019;Standard Processing
CA-2019-153836;30/10/2019;06/11/2019;Standard Processing
CA-2019-105291;30/10/2019;06/11/2019;Standard Processing
CA-2019-144218;31/10/2019;06/11/2019;Standard Processing
CA-2019-140130;31/10/2019;06/11/2019;Standard Processing
CA-2019-140130;31/10/2019;06/11/2019;Standard Processing
CA-2019-140130;31/10/2019;06/11/2019;Standard Processing
CA-2019-140130;31/10/2019;06/11/2019;Standard Processing
CA-2019-146913;31/10/2019;06/11/2019;Standard Processing
CA-2019-159212;1/11/2019;06/11/2019;Standard Processing
CA-2019-159212;1/11/2019;06/11/2019;Standard Processing
CA-2019-114972;3/11/2019;08/11/2019;Express
CA-2019-114972;3/11/2019;08/11/2019;Express
CA-2019-114972;3/11/2019;08/11/2019;Express
CA-2019-114972;3/11/2019;08/11/2019;Express
CA-2019-148908;5/11/2019;08/11/2019;Express
CA-2019-157280;5/11/2019;08/11/2019;Express
CA-2019-157280;5/11/2019;08/11/2019;Express
CA-2019-157280;5/11/2019;08/11/2019;Express
CA-2019-163328;4/11/2019;08/11/2019;Standard Processing
CA-2019-163328;4/11/2019;08/11/2019;Standard Processing
CA-2019-163328;4/11/2019;08/11/2019;Standard Processing
CA-2019-163328;4/11/2019;08/11/2019;Standard Processing
CA-2019-163328;4/11/2019;08/11/2019;Standard Processing
CA-2019-163328;4/11/2019;08/11/2019;Standard Processing
CA-2019-162236;4/11/2019;08/11/2019;Standard Processing
CA-2019-162236;4/11/2019;08/11/2019;Standard Processing
CA-2019-162236;4/11/2019;08/11/2019;Standard Processing
CA-2019-144092;5/11/2019;08/11/2019;Standard Processing
CA-2019-144092;5/11/2019;08/11/2019;Standard Processing
CA-2019-144092;5/11/2019;08/11/2019;Standard Processing
CA-2019-119165;31/10/2019;08/11/2019;Standard Processing
CA-2019-129196;1/11/2019;08/11/2019;Standard Processing
US-2019-153815;6/11/2019;12/11/2019;Express
US-2019-153815;6/11/2019;12/11/2019;Express
US-2019-153815;6/11/2019;12/11/2019;Express
US-2019-153815;6/11/2019;12/11/2019;Express
CA-2019-161669;7/11/2019;12/11/2019;Express
CA-2019-161669;7/11/2019;12/11/2019;Express
CA-2019-161669;7/11/2019;12/11/2019;Express
CA-2019-161669;7/11/2019;12/11/2019;Express
US-2019-139388;7/11/2019;12/11/2019;Express
CA-2019-132997;7/11/2019;12/11/2019;Express
CA-2019-132997;7/11/2019;12/11/2019;Express
CA-2019-132997;7/11/2019;12/11/2019;Express
CA-2019-132997;7/11/2019;12/11/2019;Express
CA-2019-132997;7/11/2019;12/11/2019;Express
CA-2019-163755;4/11/2019;12/11/2019;Standard Processing
CA-2019-127250;3/11/2019;12/11/2019;Standard Processing
CA-2019-134180;3/11/2019;12/11/2019;Standard Processing
CA-2019-134180;3/11/2019;12/11/2019;Standard Processing
CA-2019-119018;4/11/2019;12/11/2019;Standard Processing
CA-2019-119018;4/11/2019;12/11/2019;Standard Processing
CA-2019-119018;4/11/2019;12/11/2019;Standard Processing
CA-2019-158260;4/11/2019;12/11/2019;Standard Processing
US-2019-111563;4/11/2019;12/11/2019;Standard Processing
US-2019-111563;4/11/2019;12/11/2019;Standard Processing
CA-2019-105494;10/11/2019;13/11/2019;Express
CA-2019-105494;10/11/2019;13/11/2019;Express
CA-2019-163384;10/11/2019;13/11/2019;Express
CA-2019-163384;10/11/2019;13/11/2019;Express
US-2019-136581;10/11/2019;13/11/2019;Express
CA-2019-140935;10/11/2019;13/11/2019;Express
CA-2019-140935;10/11/2019;13/11/2019;Express
CA-2019-149349;12/11/2019;13/11/2019;Express
CA-2019-168893;3/11/2019;13/11/2019;Standard Processing
CA-2019-168893;3/11/2019;13/11/2019;Standard Processing
CA-2019-168893;3/11/2019;13/11/2019;Standard Processing
CA-2019-168893;3/11/2019;13/11/2019;Standard Processing
CA-2019-168893;3/11/2019;13/11/2019;Standard Processing
US-2019-125969;6/11/2019;13/11/2019;Standard Processing
US-2019-125969;6/11/2019;13/11/2019;Standard Processing
CA-2019-109925;6/11/2019;13/11/2019;Standard Processing
CA-2019-152156;8/11/2019;13/11/2019;Standard Processing
CA-2019-152156;8/11/2019;13/11/2019;Standard Processing
CA-2019-128867;3/11/2019;13/11/2019;Standard Processing
CA-2019-128867;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-109365;3/11/2019;13/11/2019;Standard Processing
CA-2019-160136;3/11/2019;13/11/2019;Standard Processing
CA-2019-165827;4/11/2019;13/11/2019;Standard Processing
CA-2019-140207;5/11/2019;13/11/2019;Standard Processing
US-2019-106677;5/11/2019;13/11/2019;Standard Processing
US-2019-131611;5/11/2019;13/11/2019;Standard Processing
US-2019-131611;5/11/2019;13/11/2019;Standard Processing
US-2019-131611;5/11/2019;13/11/2019;Standard Processing
US-2019-131611;5/11/2019;13/11/2019;Standard Processing
US-2019-131611;5/11/2019;13/11/2019;Standard Processing
US-2019-165078;5/11/2019;13/11/2019;Standard Processing
US-2019-165078;5/11/2019;13/11/2019;Standard Processing
US-2019-165078;5/11/2019;13/11/2019;Standard Processing
CA-2019-125094;5/11/2019;13/11/2019;Standard Processing
CA-2019-113817;7/11/2019;13/11/2019;Standard Processing
CA-2019-147585;7/11/2019;13/11/2019;Standard Processing
CA-2019-144554;7/11/2019;13/11/2019;Standard Processing
CA-2019-164896;7/11/2019;13/11/2019;Standard Processing
CA-2019-152247;7/11/2019;13/11/2019;Standard Processing
CA-2019-116337;7/11/2019;13/11/2019;Standard Processing
CA-2019-116337;7/11/2019;13/11/2019;Standard Processing
CA-2019-116379;7/11/2019;13/11/2019;Standard Processing
CA-2019-138233;9/11/2019;13/11/2019;Standard Processing
CA-2019-152940;10/11/2019;15/11/2019;Express
CA-2019-164399;12/11/2019;15/11/2019;Express
CA-2019-164399;12/11/2019;15/11/2019;Express
US-2019-112970;14/11/2019;15/11/2019;Express
CA-2019-130820;15/11/2019;15/11/2019;Express
CA-2019-115588;10/11/2019;15/11/2019;Standard Processing
CA-2019-115588;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-158694;10/11/2019;15/11/2019;Standard Processing
CA-2019-168830;7/11/2019;15/11/2019;Standard Processing
CA-2019-118759;14/11/2019;18/11/2019;Express
CA-2019-118759;14/11/2019;18/11/2019;Express
CA-2019-108630;18/11/2019;18/11/2019;Express
CA-2019-152170;12/11/2019;18/11/2019;Standard Processing
CA-2019-152170;12/11/2019;18/11/2019;Standard Processing
CA-2019-152170;12/11/2019;18/11/2019;Standard Processing
CA-2019-152170;12/11/2019;18/11/2019;Standard Processing
CA-2019-152170;12/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
CA-2019-145177;10/11/2019;18/11/2019;Standard Processing
